Customer_id,Age,Income,Credit_score,transaction_count,total_spending,avg_transaction_value,total_loans,total_defaults,total_loan_amount,default_rate,default_flag,spending_income_ratio,loan_income_ratio,transaction_income_ratio
3081,54,83965.0,568,2,1250.5399780273438,625.2699890136719,0,0.0,0.0,0.0,0,0.01489358635178162,0.0,2.3819448579765378e-05
3082,31,80464.0,459,8,5139.060075759888,642.382509469986,0,0.0,0.0,0.0,0,0.06386781760489023,0.0,9.942334460131238e-05
3083,44,33001.0,519,9,11893.160095214844,1321.4622328016494,0,0.0,0.0,0.0,0,0.36038786991954314,0.0,0.0002727190085148935
3084,46,64112.0,564,5,7878.799957275391,787.879995727539,2,0.0,186360.0,0.0,0,0.12289118975036484,2.9067881207886197,7.798852008984277e-05
3085,42,143938.0,562,4,3562.1500339508057,890.5375084877014,0,0.0,0.0,0.0,0,0.024747808319907222,0.0,2.7789742805930332e-05
3086,26,82155.0,556,6,20926.200073242188,1162.566670735677,3,6.0,157476.0,2.0,1,0.25471608633975035,1.916815775059339,7.303268212525105e-05
3087,21,128500.0,364,3,2513.669952392578,837.8899841308594,0,0.0,0.0,0.0,0,0.019561633870759362,0.0,2.3346303501945526e-05
3088,49,32434.0,687,11,11424.940139770508,1038.630921797319,0,0.0,0.0,0.0,0,0.35225196213142096,0.0,0.00033915027440340384
3089,62,50379.0,543,2,1645.489990234375,822.7449951171875,0,0.0,0.0,0.0,0,0.03266222017575528,0.0,3.969908096627563e-05
3090,43,98931.0,659,3,2417.02001953125,805.67333984375,1,3.0,101778.0,3.0,1,0.024431371557259607,1.0287776328956546,3.0324165327349365e-05
3091,32,62148.0,373,8,11297.499877929688,1412.187484741211,0,0.0,0.0,0.0,0,0.18178380443344416,0.0,0.0001287249790821909
3092,49,62265.0,717,4,4091.5599670410156,1022.8899917602539,0,0.0,0.0,0.0,0,0.06571203673076392,0.0,6.424154822131213e-05
3093,55,125549.0,391,7,7899.2000732421875,1128.4571533203125,0,0.0,0.0,0.0,0,0.06291726794512252,0.0,5.5755123497598545e-05
3094,42,67110.0,456,9,9292.320098876953,1032.4800109863281,0,0.0,0.0,0.0,0,0.13846401577822906,0.0,0.00013410818059901653
3095,61,139795.0,730,2,1827.4299926757812,913.7149963378906,0,0.0,0.0,0.0,0,0.013072212830757761,0.0,1.4306663328445223e-05
3096,41,95269.0,424,8,4898.540023803711,612.3175029754639,1,0.0,106656.0,0.0,0,0.05141798511376955,1.1195247142302323,8.397275084235166e-05
3097,35,30591.0,475,5,6443.72998046875,1288.74599609375,0,0.0,0.0,0.0,0,0.2106413644689206,0.0,0.00016344676538851297
3098,47,126980.0,658,5,5069.9200439453125,1013.9840087890625,0,0.0,0.0,0.0,0,0.03992691797090339,0.0,3.937627972909119e-05
3099,34,32544.0,361,5,5487.160095214844,1097.4320190429687,0,0.0,0.0,0.0,0,0.1686074267212034,0.0,0.00015363815142576203
3100,32,145436.0,479,5,13738.340087890625,1373.8340087890624,2,0.0,292365.0,0.0,0,0.09446313215359763,2.010265683874694,3.437938337137985e-05
3101,25,100850.0,470,4,3719.840057373047,929.9600143432617,1,0.0,126420.0,0.0,0,0.03688487910136883,1.2535448686167576,3.966286564204264e-05
3102,33,23517.0,612,5,4502.319931030273,900.4639862060546,0,0.0,0.0,0.0,0,0.19144958672578447,0.0,0.00021261215291066036
3103,62,59467.0,308,4,4794.069976806641,1198.5174942016602,0,0.0,0.0,0.0,0,0.08061731677748399,0.0,6.726419694956867e-05
3104,47,143028.0,708,7,3571.8500900268555,510.26429857526506,1,0.0,335657.0,0.0,0,0.024973082823131522,2.3467922364851637,4.894146600665604e-05
3105,36,123666.0,813,3,4042.5699462890625,1347.5233154296875,0,0.0,0.0,0.0,0,0.032689421071992804,0.0,2.4258890883508807e-05
3106,44,42192.0,466,3,2808.2400512695312,936.0800170898438,1,3.0,16512.0,3.0,1,0.06655859052117774,0.391353811149033,7.110352673492605e-05
3107,59,86148.0,318,10,10631.0400390625,1063.10400390625,0,0.0,0.0,0.0,0,0.12340437432166156,0.0,0.0001160793053814366
3108,61,93170.0,791,5,4797.240036010742,959.4480072021485,1,0.0,32510.0,0.0,0,0.05148910632189269,0.34893205967586133,5.366534292154127e-05
3109,58,72409.0,754,6,4734.979957580566,789.1633262634277,0,0.0,0.0,0.0,0,0.06539214679916262,0.0,8.286262757392037e-05
3110,29,108504.0,838,6,8030.009948730469,1338.3349914550781,0,0.0,0.0,0.0,0,0.07400657993005298,0.0,5.529750055297501e-05
3111,26,32784.0,520,3,3826.740129470825,637.7900215784708,2,0.0,178926.0,0.0,0,0.11672584582329262,5.457723279648609,9.150805270863836e-05
3112,60,31896.0,530,4,4418.460021972656,1104.615005493164,0,0.0,0.0,0.0,0,0.13852708872500177,0.0,0.00012540757461750688
3113,46,40919.0,553,3,3350.729995727539,1116.9099985758464,0,0.0,0.0,0.0,0,0.08188689840239348,0.0,7.33155746719128e-05
3114,21,98338.0,351,3,2903.050048828125,967.683349609375,1,3.0,100719.0,3.0,1,0.029521141866095762,1.0242124102584962,3.050702678516952e-05
3115,60,104070.0,646,4,5234.620056152344,1308.655014038086,1,0.0,177240.0,0.0,0,0.05029903003893863,1.7030844623810897,3.843566830018257e-05
3116,21,107943.0,480,5,4191.9699993133545,838.3939998626709,0,0.0,0.0,0.0,0,0.03883503329825329,0.0,4.632074335528937e-05
3117,50,84456.0,500,10,9146.04995727539,914.6049957275391,1,0.0,113400.0,0.0,0,0.10829366720274924,1.3427109974424551,0.00011840484986265037
3118,54,106994.0,797,4,2431.6299896240234,607.9074974060059,0,0.0,0.0,0.0,0,0.02272678832106495,0.0,3.73852739405948e-05
3119,41,79809.0,818,5,4192.990020751953,838.5980041503906,1,5.0,246455.0,5.0,1,0.05253780927905315,3.088060243832149,6.264957586237141e-05
3120,45,45909.0,729,6,3673.6300354003906,612.2716725667318,0,0.0,0.0,0.0,0,0.08001982259252849,0.0,0.0001306933281056002
3121,34,56104.0,702,7,9472.31005859375,1353.1871512276787,1,0.0,172844.0,0.0,0,0.1688348434798544,3.0807785541137886,0.00012476828746613432
3122,44,69835.0,381,5,5448.309989929199,1089.66199798584,1,0.0,115000.0,0.0,0,0.07801689682722417,1.646738741318823,7.159733657907926e-05
3123,38,75542.0,355,9,15002.660095214844,833.4811164008247,2,0.0,180648.0,0.0,0,0.19860025012860189,2.3913584496041937,0.00011913902200100606
3124,31,113287.0,618,4,2645.8299865722656,661.4574966430664,0,0.0,0.0,0.0,0,0.023355106822250265,0.0,3.5308552614156964e-05
3125,39,125181.0,719,5,5449.230072021484,1089.846014404297,0,0.0,0.0,0.0,0,0.04353080796623676,0.0,3.9942163746894494e-05
3126,51,58700.0,471,11,14789.799945831299,1344.5272678028452,1,0.0,270413.0,0.0,0,0.251955706061862,4.6066950596252125,0.00018739352640545145
3127,25,142308.0,825,2,319.9499969482422,159.9749984741211,0,0.0,0.0,0.0,0,0.002248292414679724,0.0,1.4054023666975854e-05
3128,39,102366.0,403,4,4634.199970245361,1158.5499925613403,0,0.0,0.0,0.0,0,0.04527089043476702,0.0,3.9075474278569056e-05
3129,25,79966.0,337,5,6725.510070800781,1345.1020141601562,1,5.0,166660.0,5.0,1,0.08410462034865794,2.0841357576970214,6.252657379386239e-05
3130,61,78964.0,709,6,6314.4700927734375,1052.4116821289062,1,0.0,106416.0,0.0,0,0.07996644157810442,1.347652094625399,7.59839927055367e-05
3131,62,80891.0,546,8,6535.900054931641,816.9875068664551,0,0.0,0.0,0.0,0,0.08079885345627623,0.0,9.889851775846509e-05
3132,36,122958.0,820,6,5208.790008544922,868.1316680908203,1,0.0,78798.0,0.0,0,0.04236235144150785,0.6408529741863075,4.8797150246425606e-05
3133,57,98663.0,665,7,8479.38998413086,1211.3414263044085,0,0.0,0.0,0.0,0,0.085942957178789,0.0,7.09485825486758e-05
3134,52,92506.0,442,6,5559.330108642578,926.5550181070963,1,6.0,292428.0,6.0,1,0.060096967857680345,3.1611787343523665,6.486065768706895e-05
3135,41,36384.0,323,6,5270.060028076172,878.3433380126953,0,0.0,0.0,0.0,0,0.14484553727122285,0.0,0.00016490765171503957
3136,50,88614.0,303,3,2463.9299926757812,821.3099975585938,0,0.0,0.0,0.0,0,0.027805199998598203,0.0,3.385469564628614e-05
3137,29,64400.0,562,4,5445.659912109375,1361.4149780273438,1,0.0,90564.0,0.0,0,0.0845599365234375,1.406273291925466,6.211180124223603e-05
3138,50,74304.0,835,3,3141.219970703125,1047.0733235677083,0,0.0,0.0,0.0,0,0.042275247237068325,0.0,4.037467700258398e-05
3139,41,98893.0,346,2,3166.9599609375,1583.47998046875,1,0.0,16596.0,0.0,0,0.03202410646797549,0.16781774240846167,2.022387833314795e-05
3140,21,147493.0,574,8,7274.510009765625,909.3137512207031,0,0.0,0.0,0.0,0,0.04932105259073736,0.0,5.4239862230749933e-05
3141,22,110120.0,800,5,4772.919952392578,954.5839904785156,1,0.0,68970.0,0.0,0,0.0433428982236885,0.6263167453686888,4.540501271340356e-05
3142,51,143428.0,330,4,9685.779907226562,1210.7224884033203,2,4.0,180612.0,2.0,1,0.06753060704483478,1.2592520288925453,2.7888557324929582e-05
3143,28,68489.0,306,5,5342.529968261719,1068.5059936523437,1,0.0,177155.0,0.0,0,0.0780056646799007,2.586619749156799,7.300442406809853e-05
3144,41,84983.0,536,9,10275.869934082031,1141.7633260091145,1,0.0,395505.0,0.0,0,0.1209167708139514,4.653930786157232,0.00010590353364790605
3145,39,25522.0,798,3,1971.419937133789,657.1399790445963,1,0.0,101472.0,0.0,0,0.07724394393596853,3.975863960504663,0.00011754564689287674
3146,45,47478.0,520,5,7268.650085449219,1453.7300170898438,0,0.0,0.0,0.0,0,0.15309511953850666,0.0,0.00010531193394835502
3147,48,72761.0,572,4,10054.880126953125,1256.8600158691406,2,0.0,220564.0,0.0,0,0.1381905158938597,3.0313492118030263,5.4974505573040503e-05
3148,58,108446.0,331,5,19907.03939819336,995.351969909668,4,5.0,424095.0,1.25,1,0.18356637771972556,3.9106559946886006,4.6105896021983294e-05
3149,32,98043.0,574,4,3687.299980163574,921.8249950408936,0,0.0,0.0,0.0,0,0.03760900808995619,0.0,4.079842518078802e-05
3150,24,122608.0,415,5,3850.5600051879883,770.1120010375977,0,0.0,0.0,0.0,0,0.03140545482503579,0.0,4.078037322197573e-05
3151,45,38546.0,614,4,5467.7200927734375,1366.9300231933594,0,0.0,0.0,0.0,0,0.14184922152164783,0.0,0.00010377211643231463
3152,36,99403.0,753,3,2028.509994506836,676.1699981689453,0,0.0,0.0,0.0,0,0.02040692931306737,0.0,3.0180175648622274e-05
3153,50,116519.0,535,4,4403.5999755859375,1100.8999938964844,1,4.0,128564.0,4.0,1,0.03779297775972964,1.1033736987100815,3.432916520052524e-05
3154,57,90059.0,351,7,5984.529968261719,854.9328526088169,0,0.0,0.0,0.0,0,0.06645121496198846,0.0,7.77268235267991e-05
3155,54,124867.0,601,1,58.20000076293945,58.20000076293945,0,0.0,0.0,0.0,0,0.0004660959321753502,0.0,8.008521066414665e-06
3156,26,125341.0,654,5,3494.039993286133,698.8079986572266,1,5.0,30425.0,5.0,1,0.027876273472256748,0.24273781125090751,3.9891176869500004e-05
3157,64,66709.0,346,5,5900.690002441406,1180.1380004882812,0,0.0,0.0,0.0,0,0.08845418163128523,0.0,7.49524052226836e-05
3158,48,89771.0,719,5,3908.83998298645,781.76799659729,0,0.0,0.0,0.0,0,0.04354234644803389,0.0,5.5697274175401857e-05
3159,23,48601.0,376,11,9404.659942626953,854.9690856933594,0,0.0,0.0,0.0,0,0.19350753981660776,0.0,0.0002263327915063476
3160,63,38676.0,679,4,5997.159912109375,1499.2899780273438,0,0.0,0.0,0.0,0,0.1550615345979257,0.0,0.0001034233116144379
3161,61,120873.0,751,2,1023.6100158691406,511.8050079345703,1,2.0,90812.0,2.0,1,0.008468475307712563,0.751300952239127,1.6546292389532816e-05
3162,51,99095.0,659,3,1559.7200164794922,519.9066721598307,0,0.0,0.0,0.0,0,0.015739643942474315,0.0,3.0273979514607194e-05
3163,42,100939.0,755,4,5450.0899658203125,1362.5224914550781,0,0.0,0.0,0.0,0,0.053993896965695246,0.0,3.962789407463914e-05
3164,37,50583.0,846,3,4263.340026855469,1421.1133422851562,0,0.0,0.0,0.0,0,0.08428404853123517,0.0,5.930846331771544e-05
3165,35,50732.0,544,3,1959.5799865722656,653.1933288574219,0,0.0,0.0,0.0,0,0.038626113430818135,0.0,5.913427422534101e-05
3166,50,33031.0,404,1,1673.510009765625,1673.510009765625,1,0.0,19904.0,0.0,0,0.05066483030382444,0.6025854500317883,3.0274590536162998e-05
3167,23,53210.0,553,8,6869.309966087341,858.6637457609177,1,8.0,185360.0,8.0,1,0.12909810122321633,3.483555722608532,0.00015034767900770532
3168,26,71776.0,729,8,9842.639953613281,1230.3299942016602,1,0.0,182600.0,0.0,0,0.1371299592288966,2.5440258582255906,0.00011145786892554614
3169,33,129753.0,699,6,7172.630035400391,1195.4383392333984,0,0.0,0.0,0.0,0,0.05527910749963693,0.0,4.6241705394094935e-05
3170,34,43898.0,472,9,6981.020009994507,775.6688899993896,1,0.0,158103.0,0.0,0,0.15902820196807388,3.6015991616930156,0.00020502072987379835
3171,40,94490.0,516,2,1832.5199890136719,916.2599945068359,1,2.0,97952.0,2.0,1,0.019393798169263118,1.0366387977563762,2.1166260979997884e-05
3172,45,26284.0,390,4,5492.7899169921875,1373.1974792480469,0,0.0,0.0,0.0,0,0.2089784628288003,0.0,0.00015218383807639628
3173,25,47764.0,615,6,13350.269897460938,741.6816609700521,3,0.0,534744.0,0.0,0,0.27950485506785316,11.195544761745248,0.00012561761996482708
3174,28,101112.0,570,4,3486.800079345703,871.7000198364258,0,0.0,0.0,0.0,0,0.03448453278884507,0.0,3.956009177941293e-05
3175,42,35693.0,502,3,4242.510009765625,1414.1700032552083,0,0.0,0.0,0.0,0,0.1188611215018526,0.0,8.405009385593814e-05
3176,56,30541.0,459,7,5242.080032348633,748.8685760498047,0,0.0,0.0,0.0,0,0.17164074628691375,0.0,0.00022920009168003668
3177,23,55631.0,500,6,4543.630027770996,757.271671295166,1,0.0,174822.0,0.0,0,0.0816744266285164,3.14252844636983,0.00010785353489960634
3178,49,127171.0,318,3,1422.6000328063965,237.10000546773276,2,3.0,204387.0,1.5,1,0.011186512906294646,1.6071824551194849,2.3590283948384458e-05
3179,55,55536.0,459,5,5700.909973144531,1140.1819946289063,0,0.0,0.0,0.0,0,0.10265251320124841,0.0,9.003169115528665e-05
3180,21,79508.0,397,3,4616.3099365234375,1538.7699788411458,0,0.0,0.0,0.0,0,0.058060949043158394,0.0,3.7732052120541326e-05
3181,40,114376.0,422,5,4989.719909667969,997.9439819335937,0,0.0,0.0,0.0,0,0.043625584997446745,0.0,4.371546478282157e-05
3182,26,140592.0,757,4,8959.360046386719,1119.9200057983398,2,0.0,335976.0,0.0,0,0.06372595913271537,2.3897234551041313,2.8451120974166383e-05
3183,36,38153.0,490,3,2039.5499420166016,679.8499806722006,1,0.0,98388.0,0.0,0,0.05345713160214404,2.578774932508584,7.863077608575997e-05
3184,63,43581.0,441,4,3918.1800231933594,979.5450057983398,1,0.0,179092.0,0.0,0,0.08990569337999035,4.109405474862899,9.178311649572061e-05
3185,52,21535.0,636,4,8343.399993896484,1042.9249992370605,2,4.0,196608.0,2.0,1,0.3874344088180397,9.129695843974925,0.00018574413745066172
3186,50,52452.0,659,6,4535.369934082031,755.8949890136719,1,0.0,172026.0,0.0,0,0.08646705433695628,3.2796842827728208,0.00011439029970258523
3187,33,91634.0,764,2,2033.47998046875,1016.739990234375,0,0.0,0.0,0.0,0,0.0221913261504327,0.0,2.1825959796582054e-05
3188,50,118282.0,743,4,4690.629943847656,1172.657485961914,1,4.0,51760.0,4.0,1,0.03965632931340066,0.43759828207165924,3.3817487022539354e-05
3189,38,100780.0,423,1,1329.989990234375,1329.989990234375,1,0.0,39053.0,0.0,0,0.013196963586370063,0.3875074419527684,9.922603691208574e-06
3190,51,136841.0,413,4,5561.000030517578,1390.2500076293945,0,0.0,0.0,0.0,0,0.04063840537936421,0.0,2.923100532735072e-05
3191,61,55073.0,818,3,3423.4700317382812,1141.1566772460938,1,0.0,69198.0,0.0,0,0.06216240320553232,1.2564777658743849,5.447315381402865e-05
3192,21,54980.0,329,3,10017.35986328125,1669.5599772135417,2,3.0,187149.0,1.5,1,0.18220007026702892,3.4039468897781013,5.456529647144416e-05
3193,62,30254.0,329,2,2301.0400390625,1150.52001953125,0,0.0,0.0,0.0,0,0.07605738213335426,0.0,6.610696106299993e-05
3194,34,71017.0,704,8,9534.23989868164,1191.779987335205,0,0.0,0.0,0.0,0,0.13425292392922314,0.0,0.00011264908402213555
3195,42,112343.0,720,7,5541.780014038086,791.682859148298,1,0.0,220738.0,0.0,0,0.049329108302591934,1.9648576235279456,6.23091781419403e-05
3196,34,89342.0,778,4,5344.999847412109,1336.2499618530273,0,0.0,0.0,0.0,0,0.05982628380170703,0.0,4.477177587248998e-05
3197,57,116838.0,310,4,4791.7000732421875,1197.9250183105469,1,0.0,108024.0,0.0,0,0.041011486616016946,0.9245622143480717,3.423543710094319e-05
3198,64,61661.0,672,3,3789.35986328125,631.5599772135416,2,0.0,219303.0,0.0,0,0.06145472605506317,3.5565916868036522,4.8653119475843725e-05
3199,25,42055.0,572,6,14079.200057983398,1173.2666714986165,2,0.0,375462.0,0.0,0,0.3347806457729972,8.927880156937343,0.00014267031268576865
3200,61,122061.0,781,6,5996.490051269531,999.4150085449219,0,0.0,0.0,0.0,0,0.04912699430014117,0.0,4.915574999385553e-05
3201,32,111817.0,357,4,4102.1600341796875,1025.5400085449219,0,0.0,0.0,0.0,0,0.036686371787650246,0.0,3.5772735809402864e-05
3202,55,59840.0,355,7,5397.370010375977,771.0528586251395,0,0.0,0.0,0.0,0,0.09019669134986592,0.0,0.00011697860962566845
3203,50,121067.0,467,5,6694.990051269531,1338.9980102539062,0,0.0,0.0,0.0,0,0.05529987569915445,0.0,4.129944576143788e-05
3204,34,135380.0,301,6,6741.480056762695,1123.5800094604492,0,0.0,0.0,0.0,0,0.04979672076202316,0.0,4.4319692716797166e-05
3205,24,133963.0,317,6,5893.150085449219,982.1916809082031,0,0.0,0.0,0.0,0,0.043990878716132206,0.0,4.478848637310302e-05
3206,30,146779.0,715,5,5878.339904785156,1175.6679809570312,0,0.0,0.0,0.0,0,0.04004891643072344,0.0,3.4064818536711655e-05
3207,61,89590.0,792,5,6675.550048828125,1335.110009765625,1,0.0,170015.0,0.0,0,0.07451222289126158,1.8977006362317224,5.580980020091528e-05
3208,29,71955.0,727,3,2458.0499572753906,819.3499857584635,0,0.0,0.0,0.0,0,0.03416093332326302,0.0,4.169272461955389e-05
3209,54,59439.0,451,7,8427.370147705078,1203.9100211007255,1,0.0,128324.0,0.0,0,0.14178182923173469,2.15891922811622,0.00011776779555510691
3210,28,27322.0,329,3,3605.7200775146484,1201.9066925048828,0,0.0,0.0,0.0,0,0.1319713080123947,0.0,0.00010980162506405095
3211,36,117494.0,434,6,2827.779972076416,471.296662012736,0,0.0,0.0,0.0,0,0.0240674415040463,0.0,5.106643743510307e-05
3212,35,101477.0,360,6,6022.149871826172,1003.6916453043619,1,0.0,138702.0,0.0,0,0.05934497346025377,1.3668318929412577,5.9126698660780274e-05
3213,38,114048.0,699,4,3136.5699768066406,784.1424942016602,0,0.0,0.0,0.0,0,0.027502191856118834,0.0,3.507295173961841e-05
3214,56,65067.0,456,6,6445.770050048828,1074.2950083414714,1,0.0,273006.0,0.0,0,0.0990635813860917,4.195767439715985,9.221264235326664e-05
3215,47,61876.0,643,4,5871.300048828125,1467.8250122070312,1,0.0,198172.0,0.0,0,0.09488816421275009,3.2027280367185984,6.464541987200206e-05
3216,26,42252.0,609,7,7375.050048828125,1053.578578404018,0,0.0,0.0,0.0,0,0.17454913492445623,0.0,0.0001656726308813784
3217,30,138268.0,496,4,5451.5899658203125,1362.8974914550781,1,0.0,115392.0,0.0,0,0.03942770536798328,0.8345531865652212,2.8929325657418926e-05
3218,44,84308.0,356,2,2269.6499633789062,1134.8249816894531,1,0.0,84282.0,0.0,0,0.026920932335945655,0.9996916069649381,2.372254115860891e-05
3219,43,85236.0,802,8,6570.220001220703,821.2775001525879,1,0.0,299136.0,0.0,0,0.07708268808039681,3.5095030268900467,9.385705570416256e-05
3220,56,37805.0,826,5,6617.960067749023,1323.5920135498047,0,0.0,0.0,0.0,0,0.17505515322706053,0.0,0.00013225763787858748
3221,46,102567.0,324,4,5576.7198486328125,1394.1799621582031,0,0.0,0.0,0.0,0,0.054371482529788455,0.0,3.899889828112356e-05
3222,26,32801.0,590,5,6675.1500244140625,1335.0300048828126,1,0.0,46155.0,0.0,0,0.2035044670715546,1.4071217340934727,0.0001524343770007012
3223,58,125159.0,436,2,1160.9900512695312,580.4950256347656,1,0.0,31650.0,0.0,0,0.009276121184010189,0.25287833875310606,1.5979673854856623e-05
3224,39,135247.0,740,9,9435.510131835938,1048.3900146484375,1,0.0,154593.0,0.0,0,0.06976502348914163,1.1430419898408097,6.65449141200914e-05
3225,48,145312.0,564,6,5768.019989013672,961.3366648356119,0,0.0,0.0,0.0,0,0.03969403758129866,0.0,4.1290464655362255e-05
3226,48,129522.0,564,9,13751.840087890625,1527.9822319878472,0,0.0,0.0,0.0,0,0.10617377810634969,0.0,6.948626488164173e-05
3227,62,141146.0,738,3,2322.470001220703,774.1566670735677,1,0.0,96228.0,0.0,0,0.01645438057912164,0.6817621469967268,2.1254587448457626e-05
3228,62,39516.0,841,6,5042.049911499023,840.3416519165039,0,0.0,0.0,0.0,0,0.12759514909148253,0.0,0.0001518372304889159
3229,21,126426.0,575,8,9807.100067138672,1225.887508392334,1,0.0,314208.0,0.0,0,0.07757186074967706,2.4853115656589626,6.327812317086675e-05
3230,52,88835.0,309,9,8535.40998840332,948.3788876003689,1,0.0,294867.0,0.0,0,0.09608161184671943,3.3192660550458717,0.00010131142004840435
3231,53,111023.0,591,5,10072.219940185547,1007.2219940185547,2,0.0,234930.0,0.0,0,0.09072192194577292,2.1160480260846852,4.5035713320663284e-05
3232,23,57290.0,523,3,3422.429962158203,1140.8099873860676,1,0.0,119571.0,0.0,0,0.05973869719249787,2.0871181707104207,5.2365159713737127e-05
3233,29,43939.0,491,4,4373.040100097656,1093.260025024414,1,0.0,147620.0,0.0,0,0.0995252531941477,3.3596577072759963,9.103529893716289e-05
3234,23,91298.0,675,4,1945.3500061035156,486.3375015258789,0,0.0,0.0,0.0,0,0.02130769574474266,0.0,4.3812569826283164e-05
3235,22,99706.0,711,4,12188.7197265625,1523.5899658203125,2,0.0,228348.0,0.0,0,0.12224660227631737,2.290213226887048,4.011794676348464e-05
3236,34,38013.0,394,3,2155.9200439453125,718.6400146484375,1,0.0,101628.0,0.0,0,0.056715335383824284,2.6735064320101016,7.892036934732854e-05
3237,47,93975.0,795,4,4091.969970703125,1022.9924926757812,0,0.0,0.0,0.0,0,0.043543176064944136,0.0,4.256451183825485e-05
3238,36,102111.0,344,10,12226.600036621094,1222.6600036621094,0,0.0,0.0,0.0,0,0.11973832433940608,0.0,9.793264192888132e-05
3239,41,59463.0,379,9,8703.230026245117,967.0255584716797,1,0.0,193689.0,0.0,0,0.1463637896884637,3.2573028606023913,0.00015135462388375965
3240,51,44068.0,574,6,5174.390026092529,862.3983376820883,0,0.0,0.0,0.0,0,0.11741830866144434,0.0,0.0001361532177543796
3241,54,146472.0,674,5,4172.199957847595,834.4399915695191,0,0.0,0.0,0.0,0,0.028484624760005975,0.0,3.413621716095909e-05
3242,58,66862.0,611,7,9206.709899902344,1315.2442714146205,1,0.0,206199.0,0.0,0,0.13769719571508995,3.083949029344022,0.00010469324878107146
3243,39,125242.0,565,6,6918.939945220947,1153.1566575368245,0,0.0,0.0,0.0,0,0.055244566081833146,0.0,4.790725156097795e-05
3244,22,65348.0,318,9,8080.180160522461,897.7977956136068,0,0.0,0.0,0.0,0,0.12364846912717238,0.0,0.00013772418436677482
3245,41,118301.0,737,6,8294.54995727539,1382.4249928792317,0,0.0,0.0,0.0,0,0.07011394626651837,0.0,5.0718083532683576e-05
3246,59,132462.0,622,4,5117.949951171875,1279.4874877929688,0,0.0,0.0,0.0,0,0.038637118201234125,0.0,3.0197339614379973e-05
3247,28,126660.0,554,6,8913.639892578125,1485.6066487630208,0,0.0,0.0,0.0,0,0.07037454518062629,0.0,4.737091425864519e-05
3248,44,78575.0,584,5,4321.760070800781,864.3520141601563,0,0.0,0.0,0.0,0,0.05500171900478245,0.0,6.363347120585428e-05
3249,44,41519.0,451,4,4217.069953918457,1054.2674884796143,0,0.0,0.0,0.0,0,0.1015696417042428,0.0,9.634143404224571e-05
3250,40,42682.0,798,8,9877.019927978516,1234.6274909973145,0,0.0,0.0,0.0,0,0.2314094917758895,0.0,0.00018743264139449886
3251,51,119844.0,305,3,4984.8699951171875,1661.6233317057292,0,0.0,0.0,0.0,0,0.04159465634589289,0.0,2.5032542304996496e-05
3252,26,31581.0,385,7,7052.690124511719,1007.5271606445312,0,0.0,0.0,0.0,0,0.22332067143256132,0.0,0.00022165225926981414
3253,40,44476.0,591,2,2675.8599853515625,1337.9299926757812,1,2.0,11648.0,2.0,1,0.06016413313588368,0.26189405522079323,4.496807266840543e-05
3254,53,117683.0,629,3,2577.1000366210938,859.0333455403646,0,0.0,0.0,0.0,0,0.02189866027056664,0.0,2.549221212919453e-05
3255,32,85065.0,316,5,4329.730041503906,865.9460083007813,0,0.0,0.0,0.0,0,0.05089907766418511,0.0,5.8778581085052606e-05
3256,30,62810.0,515,8,6474.139953613281,809.2674942016602,0,0.0,0.0,0.0,0,0.10307498732070182,0.0,0.0001273682534628244
3257,32,92895.0,600,4,5091.9700927734375,1272.9925231933594,1,0.0,161676.0,0.0,0,0.054814253649533747,1.740416599386404,4.305936810377308e-05
3258,43,79443.0,538,6,6621.359909057617,1103.5599848429363,0,0.0,0.0,0.0,0,0.08334730447059674,0.0,7.552584872172501e-05
3259,26,110680.0,410,10,21639.00035095215,1081.9500175476073,2,0.0,523190.0,0.0,0,0.1955095803302507,4.727050957715938,9.035056017347308e-05
3260,54,108054.0,718,3,3052.020004272461,1017.3400014241537,0,0.0,0.0,0.0,0,0.028245321823092723,0.0,2.7763895829862847e-05
3261,64,137996.0,431,3,4762.72998046875,1587.57666015625,0,0.0,0.0,0.0,0,0.03451353648271508,0.0,2.1739760572770227e-05
3262,30,42615.0,551,4,5306.4300537109375,1326.6075134277344,0,0.0,0.0,0.0,0,0.12452024061271706,0.0,9.386366302944972e-05
3263,58,86465.0,601,6,6067.7900390625,1011.29833984375,1,6.0,248616.0,6.0,1,0.07017625674044412,2.8753368414965594,6.939223963453421e-05
3264,31,61999.0,323,6,6423.650085449219,1070.6083475748699,0,0.0,0.0,0.0,0,0.10360893055451247,0.0,9.677575444765238e-05
3265,54,46379.0,520,8,7631.580030441284,953.9475038051605,0,0.0,0.0,0.0,0,0.1645481797891564,0.0,0.00017249186054033077
3266,34,107359.0,509,5,12460.139892578125,1246.0139892578125,2,5.0,236225.0,2.5,1,0.116060506269415,2.2003278719064077,4.6572713978334375e-05
3267,58,71011.0,823,3,3262.5799560546875,1087.5266520182292,0,0.0,0.0,0.0,0,0.04594471217212386,0.0,4.224697582064751e-05
3268,29,141909.0,675,6,6046.399929046631,1007.7333215077718,0,0.0,0.0,0.0,0,0.04260758605195323,0.0,4.228061645138786e-05
3269,55,83467.0,408,2,2080.1500244140625,1040.0750122070312,0,0.0,0.0,0.0,0,0.024921825684570697,0.0,2.3961565648699487e-05
3270,50,120468.0,493,5,4692.349868774414,938.4699737548829,1,5.0,87575.0,5.0,1,0.03895100664719605,0.7269565361755819,4.150479795464356e-05
